1,0.957753,0.928939,0.895871,0.863582,0.830332,0.802337,0.778577,0.755687,0.73381,0.714142,0.698227,0.685152,0.672731,0.661682,0.652875,0.645299,0.63941,0.634532,0.630093,0.627509,0.624614,0.623408,0.622246,0.621479,0.621871,0.621415,0.622697,0.623338,0.624717,0.626205,0.627009,0.629125,0.630353,0.632451,0.634109,0.635451,0.637233,0.638698,0.639984,0.64137,0.642631,0.642716,0.642842,0.642196,0.641662,0.641334,0.640048
2,0.956052,0.926409,0.892954,0.861077,0.828616,0.802052,0.779863,0.758671,0.739113,0.721463,0.707825,0.696366,0.685144,0.675507,0.66741,0.660739,0.655247,0.650853,0.647044,0.644598,0.642337,0.641073,0.639967,0.639154,0.639137,0.638426,0.639043,0.639025,0.639676,0.640416,0.640373,0.641748,0.64191,0.643556,0.644476,0.644362,0.646273,0.646601,0.648227,0.648963,0.648708,0.650562,0.64983,0.649923,0.648909,0.647909,0.647288
3,0.955979,0.925916,0.891642,0.858739,0.824931,0.797411,0.774419,0.752337,0.732272,0.71416,0.700814,0.689704,0.678395,0.66965,0.661705,0.656676,0.65138,0.647337,0.644349,0.641102,0.640203,0.638143,0.637522,0.63723,0.636545,0.637308,0.637208,0.638038,0.638414,0.638916,0.64023,0.640492,0.641749,0.642093,0.642934,0.644192,0.644656,0.645697,0.64639,0.647304,0.648143,0.648286,0.647774,0.646877,0.645413,0.644048,0.642405
4,0.955379,0.924919,0.89031,0.857026,0.822658,0.794245,0.77019,0.746896,0.725148,0.70528,0.689803,0.676907,0.664251,0.653538,0.644469,0.637415,0.631434,0.626629,0.622679,0.61982,0.617669,0.616311,0.615246,0.614529,0.614341,0.614034,0.614433,0.614639,0.615202,0.615934,0.616398,0.617499,0.618188,0.619484,0.620587,0.621354,0.622786,0.623731,0.625125,0.626101,0.626625,0.627461,0.627273,0.626851,0.625923,0.624882,0.624034
5,0.956593,0.926923,0.893236,0.861161,0.828137,0.801139,0.778398,0.756431,0.736198,0.717884,0.70386,0.692239,0.680827,0.671316,0.663249,0.657119,0.651821,0.647641,0.644281,0.641698,0.640101,0.638744,0.637972,0.637572,0.637216,0.637488,0.637768,0.638509,0.639194,0.639968,0.641109,0.641804,0.642978,0.643723,0.644649,0.645665,0.646339,0.647082,0.647535,0.648164,0.648387,0.64871,0.648092,0.64768,0.646698,0.645859,0.644965
6,0.954924,0.923985,0.888499,0.854213,0.818752,0.789499,0.764528,0.74006,0.717134,0.695812,0.679199,0.665067,0.650761,0.638511,0.627608,0.619089,0.611402,0.605071,0.599709,0.595431,0.592238,0.589871,0.588119,0.58693,0.586635,0.586113,0.586921,0.587376,0.588398,0.589465,0.589953,0.591598,0.592262,0.594036,0.595261,0.595791,0.597662,0.598404,0.60005,0.60103,0.601893,0.603087,0.603756,0.603857,0.603789,0.603523,0.602983
7,0.958527,0.930295,0.898102,0.866913,0.83466,0.807615,0.784625,0.762385,0.741362,0.72229,0.707125,0.694507,0.68211,0.671247,0.662047,0.654576,0.648249,0.642984,0.638411,0.635045,0.632303,0.630483,0.629153,0.62827,0.628274,0.627952,0.628949,0.62959,0.630823,0.632193,0.633021,0.634936,0.635978,0.638088,0.639655,0.640566,0.64262,0.643793,0.645559,0.646846,0.64751,0.648594,0.648547,0.648269,0.647549,0.646785,0.645723
8,0.95577,0.925733,0.891675,0.85938,0.826028,0.798451,0.774887,0.751975,0.730299,0.710351,0.694332,0.680698,0.667022,0.654816,0.644201,0.635323,0.627716,0.621204,0.61547,0.610859,0.606924,0.604332,0.601932,0.600445,0.599774,0.599344,0.599694,0.6002,0.601298,0.602695,0.604032,0.60586,0.607573,0.6096,0.611701,0.613763,0.615544,0.617614,0.619479,0.621529,0.623825,0.624697,0.625924,0.625984,0.626023,0.626157,0.625297
9,0.955649,0.925353,0.890736,0.857315,0.822657,0.793999,0.769568,0.745794,0.723559,0.703247,0.687434,0.674253,0.66122,0.650285,0.640935,0.633795,0.627495,0.622448,0.618246,0.615084,0.612903,0.61132,0.610353,0.60984,0.609769,0.609991,0.610581,0.611261,0.612135,0.613058,0.614026,0.614888,0.615866,0.616871,0.617908,0.618982,0.619925,0.621195,0.622306,0.623768,0.625403,0.626175,0.627033,0.627009,0.62696,0.627035,0.626165
10,0.957141,0.927973,0.894922,0.863413,0.831228,0.804792,0.782588,0.761251,0.741432,0.723541,0.709567,0.697927,0.686501,0.676432,0.668021,0.660848,0.655097,0.650285,0.645906,0.643249,0.6402,0.639186,0.637977,0.637373,0.637974,0.637802,0.639124,0.639788,0.641218,0.642723,0.64347,0.645424,0.646427,0.648303,0.649644,0.650594,0.652444,0.653706,0.655165,0.656656,0.657912,0.658925,0.6589,0.658951,0.658327,0.658134,0.65692
11,0.957301,0.928341,0.895481,0.863912,0.831503,0.80474,0.782062,0.760148,0.739566,0.721001,0.70627,0.694044,0.682221,0.671765,0.663141,0.655745,0.650007,0.645346,0.64119,0.63879,0.635869,0.634941,0.633677,0.632966,0.633418,0.632975,0.634184,0.634542,0.635961,0.637593,0.638137,0.640588,0.641413,0.644318,0.646359,0.646951,0.650222,0.651569,0.654521,0.656184,0.656635,0.659148,0.658928,0.659401,0.658713,0.657835,0.657277
12,0.956177,0.926324,0.891978,0.858562,0.824266,0.795595,0.771421,0.748245,0.726196,0.706234,0.690145,0.676787,0.663861,0.652448,0.643138,0.635257,0.62901,0.623933,0.619358,0.616695,0.613657,0.612692,0.611628,0.611132,0.611779,0.61179,0.613052,0.613782,0.615087,0.616438,0.617391,0.619077,0.620343,0.622151,0.623828,0.625471,0.627397,0.629366,0.6313,0.633604,0.635872,0.637171,0.638249,0.638685,0.638747,0.638841,0.637908
13,0.957132,0.927849,0.894398,0.862228,0.829116,0.801958,0.779022,0.756704,0.735907,0.716772,0.701895,0.689351,0.676852,0.66627,0.657206,0.650266,0.644178,0.639298,0.63519,0.631858,0.62954,0.627517,0.626064,0.624998,0.624363,0.623863,0.624095,0.624305,0.624976,0.625831,0.626253,0.627732,0.628388,0.630117,0.63141,0.631989,0.634063,0.634819,0.636546,0.637396,0.637542,0.638626,0.638184,0.637794,0.636805,0.635784,0.634956
14,0.955471,0.925297,0.890972,0.857978,0.823841,0.795662,0.771696,0.748289,0.726379,0.706365,0.690701,0.677538,0.664367,0.652948,0.643079,0.634999,0.628016,0.622149,0.616848,0.613005,0.609473,0.607255,0.605345,0.603939,0.603548,0.602639,0.603203,0.6033,0.604123,0.605048,0.605307,0.606881,0.607458,0.609252,0.61052,0.611229,0.613372,0.614502,0.616373,0.617933,0.618671,0.620041,0.619842,0.619767,0.61902,0.618161,0.61739
15,0.957554,0.928631,0.895465,0.863243,0.829981,0.80232,0.778914,0.756206,0.734799,0.71519,0.699738,0.686832,0.674005,0.662992,0.653325,0.645873,0.639115,0.633477,0.628805,0.624636,0.622083,0.619601,0.618025,0.61704,0.616239,0.616253,0.616353,0.61689,0.617499,0.618232,0.619237,0.620103,0.621278,0.622274,0.623387,0.62454,0.625761,0.626902,0.62826,0.629594,0.630366,0.631316,0.631123,0.631184,0.630503,0.629841,0.629092
16,0.959583,0.931948,0.900281,0.869499,0.837298,0.810299,0.786966,0.763836,0.741812,0.721265,0.704928,0.691014,0.67691,0.66461,0.653783,0.645038,0.637219,0.630521,0.624514,0.619645,0.615575,0.612454,0.609782,0.607724,0.606437,0.605143,0.605006,0.6049,0.605338,0.606007,0.606644,0.607743,0.608885,0.6103,0.611862,0.613696,0.615552,0.617821,0.61994,0.622639,0.625554,0.627437,0.629448,0.630993,0.632284,0.633591,0.63379
17,0.956062,0.92608,0.891748,0.858722,0.824524,0.796201,0.772246,0.749089,0.727354,0.707295,0.691322,0.677765,0.664288,0.652425,0.642231,0.633716,0.626394,0.62011,0.614472,0.610091,0.606248,0.603625,0.601284,0.599553,0.598695,0.597643,0.597912,0.597968,0.598714,0.599691,0.600092,0.601921,0.6028,0.60506,0.606821,0.607668,0.61054,0.61193,0.614645,0.616454,0.616794,0.619499,0.619107,0.619623,0.618723,0.617622,0.617216
18,0.956483,0.926452,0.8919,0.858423,0.823857,0.79539,0.771178,0.747549,0.725459,0.705151,0.689561,0.676503,0.663251,0.652314,0.642585,0.635463,0.628856,0.623455,0.619047,0.615193,0.61277,0.610758,0.609392,0.608654,0.60833,0.608392,0.608814,0.609246,0.609956,0.610812,0.611338,0.612404,0.613018,0.614482,0.615759,0.616306,0.618328,0.619474,0.621878,0.623526,0.624537,0.626522,0.626961,0.627289,0.626867,0.626196,0.625663
19,0.957134,0.927608,0.893866,0.861519,0.828417,0.80122,0.778307,0.756309,0.73567,0.716928,0.702179,0.689928,0.677898,0.667723,0.659197,0.652651,0.647052,0.642628,0.639136,0.636449,0.634805,0.633625,0.632991,0.63284,0.632997,0.633521,0.634187,0.634942,0.635862,0.636916,0.637751,0.638951,0.639766,0.641157,0.642344,0.642883,0.644466,0.6451,0.646702,0.647539,0.647459,0.648869,0.648298,0.648165,0.647106,0.645797,0.645288
20,0.956857,0.927765,0.89488,0.86339,0.830922,0.804239,0.781596,0.759394,0.738551,0.719318,0.704193,0.691464,0.678731,0.667775,0.658169,0.650689,0.643919,0.638204,0.633317,0.628945,0.625948,0.623176,0.62108,0.619588,0.618425,0.617916,0.617678,0.617954,0.618527,0.619297,0.620179,0.621181,0.622282,0.623354,0.62462,0.625948,0.627329,0.62877,0.630254,0.631795,0.633315,0.634056,0.634652,0.634543,0.634314,0.634094,0.633212
21,0.956305,0.926777,0.893347,0.861332,0.828537,0.80163,0.778967,0.757093,0.736409,0.71731,0.701966,0.688872,0.675655,0.66386,0.653709,0.645278,0.638079,0.632001,0.626635,0.622311,0.618742,0.616041,0.613725,0.612019,0.610878,0.609844,0.609483,0.609084,0.608994,0.609031,0.608966,0.609382,0.609585,0.610494,0.611466,0.61213,0.613856,0.615193,0.617557,0.619407,0.62088,0.623087,0.624426,0.625474,0.626138,0.626371,0.626909
22,0.957133,0.928205,0.895381,0.863915,0.831596,0.805032,0.782647,0.760807,0.740387,0.721498,0.706878,0.694544,0.681953,0.671408,0.661861,0.654949,0.648353,0.642948,0.638642,0.634553,0.632584,0.63014,0.628822,0.627973,0.627049,0.627199,0.627048,0.627507,0.62786,0.628368,0.629159,0.629682,0.630537,0.631402,0.632443,0.633584,0.63492,0.636258,0.637798,0.639375,0.640715,0.641898,0.642301,0.642563,0.642391,0.642291,0.64187
23,0.95685,0.927362,0.893765,0.861469,0.828074,0.800499,0.776732,0.753252,0.730789,0.709913,0.693024,0.678643,0.664387,0.651451,0.640499,0.630841,0.623143,0.616561,0.61044,0.606861,0.602263,0.600808,0.598952,0.597821,0.599009,0.598265,0.600908,0.601932,0.604469,0.607128,0.608023,0.611877,0.613147,0.61697,0.619282,0.620111,0.62382,0.625038,0.62748,0.629072,0.629602,0.631592,0.631016,0.631365,0.630635,0.63031,0.629365
24,0.95693,0.927167,0.89305,0.860124,0.825993,0.797679,0.773421,0.749796,0.727589,0.707202,0.691231,0.677895,0.664724,0.653518,0.643989,0.636588,0.630235,0.625071,0.620862,0.61759,0.615307,0.613793,0.612754,0.612312,0.612299,0.612687,0.613319,0.614105,0.615047,0.616088,0.617086,0.618292,0.61945,0.620906,0.622346,0.623572,0.625137,0.626532,0.62808,0.629596,0.630635,0.631781,0.632021,0.632122,0.631698,0.631281,0.630666
25,0.956859,0.927736,0.894618,0.862599,0.829505,0.802158,0.778997,0.756502,0.735402,0.715916,0.700614,0.687671,0.674581,0.66311,0.652869,0.644693,0.63732,0.631056,0.625598,0.620945,0.617558,0.61461,0.612457,0.610808,0.609767,0.608818,0.608841,0.608784,0.609204,0.609827,0.610117,0.611704,0.612642,0.614831,0.616681,0.617982,0.620998,0.622747,0.625539,0.627731,0.628779,0.631405,0.631657,0.632499,0.6324,0.632277,0.63206
26,0.956404,0.926501,0.891978,0.858252,0.823132,0.793712,0.768537,0.744047,0.720727,0.69942,0.682347,0.668329,0.655034,0.643604,0.634236,0.626742,0.620733,0.615969,0.612074,0.609348,0.607167,0.606132,0.605226,0.60487,0.605001,0.605173,0.605915,0.606505,0.60749,0.608494,0.608968,0.610052,0.610494,0.611833,0.612793,0.613201,0.614979,0.616008,0.617927,0.619693,0.620643,0.622923,0.62313,0.623728,0.62338,0.623127,0.622449
27,0.954366,0.923521,0.888738,0.85584,0.822216,0.794766,0.77167,0.749563,0.728788,0.709995,0.694928,0.682347,0.670006,0.658925,0.649649,0.641696,0.635124,0.629544,0.624407,0.620802,0.617256,0.615156,0.613245,0.611861,0.611532,0.610623,0.61122,0.611272,0.612089,0.613114,0.613584,0.615595,0.6167,0.61917,0.621258,0.622748,0.625816,0.627878,0.630746,0.633258,0.634768,0.637163,0.637637,0.638416,0.638268,0.638208,0.637565
28,0.956618,0.927105,0.89345,0.861017,0.827601,0.799885,0.776141,0.753015,0.731154,0.711102,0.695143,0.681782,0.668717,0.657279,0.647687,0.639781,0.633313,0.627961,0.62317,0.61996,0.616778,0.615069,0.61356,0.612415,0.612355,0.611406,0.612182,0.61225,0.613187,0.614285,0.614646,0.616704,0.617534,0.619834,0.621436,0.622247,0.624774,0.626065,0.628174,0.629763,0.630556,0.632269,0.632159,0.632287,0.6316,0.631066,0.63017
29,0.956576,0.926841,0.892697,0.859643,0.825519,0.797333,0.773591,0.750744,0.729381,0.709905,0.694568,0.681793,0.669295,0.658604,0.64946,0.642335,0.636144,0.631112,0.626947,0.623653,0.621345,0.619801,0.618724,0.618209,0.618124,0.618416,0.619046,0.619806,0.620798,0.621928,0.622859,0.624051,0.624995,0.626249,0.627359,0.628275,0.629595,0.630676,0.63185,0.633015,0.634178,0.634656,0.634675,0.634321,0.633612,0.633167,0.631964
